ID,Name,Description,ColumnSpec,category,type,unit,source_comment,changes,comment
SCCS997,"Importance of Grandparents (Usually Grandmothers) for Both Boys and Girls, without Regard to Gender","Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS998,"Importance of Others for Both Boys and Girls, without Regard to Gender","Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS999,"Identification of Others for Boys and Girls, without Regard to Gender","Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Categorical,,rohner1982enculturative,,
SCCS1000,Enculturative Continuity for Boys,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1001,Incomplete Continuity for Boys: Age,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1002,Enculturative Continuity for Girls,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1003,Incomplete Continuity for Girls: Age,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1004,Enculturative Continuity for Both Boys and Girls without Regard for Gender,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1005,Incomplete Continuity for Both Boys and Girls without Regard for Gender: Age,"Rohner, R. P., & Rohner, E. C. (1982). Enculturative continuity and the importance of caretakers: Cross-cultural codes. Behavior Science Research, 17(1-2), 91-114.",,"Childhood, Life cycle",Ordinal,,rohner1982enculturative,,
SCCS1073,Change in 100 Years Prior to Observation,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Categorical,,bradley1990cross,,
SCCS1074,Extent of Change in Subsistence or Supportive System,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1075,Agricultural Intensification: Increase in Inputs without Increasing Land Area of Food Production,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1076,Non-agricultural Intensification,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1077,New Crops,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1078,New Animals,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1079,Change in Settlement Patterns,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1080,Expansion of Land Utilized in Subsistence or Supportive Practices,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1081,Major Loss of Subsistence Mode,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1082,Wage Labour Introduced,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1083,Wage Labour Increased,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1084,Introduction to Trade,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1085,Trade Increased,"Bradley, C., Moore, C. C., Burton, M. L., & White, D. R. (1990). A Cross?Cultural Historical Analysis of Subsistence Change. American Anthropologist, 92(2), 447-457.",,"Subsistence, Economy, Data Quality, Modernization",Ordinal,,bradley1990cross,,
SCCS1116,Warfare Mortality (E&e 1983: 118),"White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1117,"Internal Warfare (or Feuding) (E&e 1983: 178, 179, 185, 188, 304-306) (Ott: 143-49 Variable 4)","White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1118,Pacification by Date of Observation,"White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1119,"External War Only (Ott: 143-49 Variables 4, 5, 6) (E&e: 204, 205, 207, 209, 304-306)","White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1120,"Some External War (Ott: 143-49 Variables 5, 6) (E&e: 204, 205, 207, 209, 304-306)","White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1121,"Depopulation (E&e 1983: 228, 293)","White, D. R., & Burton, M. L. (1988). Causes of polygyny: Ecology, economy, kinship, and warfare. American Anthropologist, 90(4), 871-887.",,"Warfare, Politics",Categorical,,white1988causes,,"From ""STDS53.COD"" in WC 5#4:  ""Included here are some of the variety of codes used by Douglas White and Michael Burton (American Anthropologist 1988) as background variables in testing theories (including the role of warfare) about polygyny. Tests of ""Alternative Warfare Explanations"" (p. 881) included the use of a warfare mortality code by Ember and Ember (1983), and led to a compilation of internal and external warfare ratings by Keith Otterbein and Carol and Melvin Ember for societies in their samples that overlapped with the standard sample.  Annotations for locating the Embers' (and Otterbein's) codes are given in coding notes (STDS53.ANO).  White supplemented the codes on these variables by rating some of these same societies plus many others not rated by these other authors.  Reliabilities of the Ember's ratings were found to be high.  Sources for societies newly coded by White are listed in notes following the coded data."""
SCCS1122,Log10 of Total Population,"White, D. R. (2009). Pinpointing sheets for the standard cross-cultural sample: complete edition. World Cultures eJournal, 17(1).",,Population,Ordinal,,white2009pinpointing,,"These data are mostly from Standard Sample pinpointing sheets (White and Murdock, World Cultures 4#4); 14 cases are from coded the Ethnographic Atlas, as noted. [KK note: Notes still to be integrated as of 09/2017; users can find them in the original World Cultures issue]."
SCCS1123,Major Agricultural Staple,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Categorical,,pryor1985invention,,
SCCS1124,Agricultural Staple Data Quality: Inferences,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1125,Second Agricultural Staple,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Categorical,,pryor1985invention,,
SCCS1126,Second Agricultural Staple Data Quality: Inferences,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1127,Crop Type Plow-positive or -negative,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Categorical,,pryor1985invention,,
SCCS1128,Cropping Index (Rough Indicator of Fallowing) for Major Crops,"Percentage of Total Land Used for Major Crops Used in Any given Year (Tree Crops Are Considered to Have No Fallow) (note source: DRW codebook)

Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1129,Cropping Index Data Quality: Inferences,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1130,Population Density (from Pryor Data),"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1131,Population Density Data Quality: Inferences,"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Ordinal,,pryor1985invention,,
SCCS1132,Political Integration (Wes Col 15; EA Var 89),"Pryor, F. L. (1985). The invention of the plow. Comparative Studies in Society and history, 27(4), 727-743.",,Subsistence,Categorical,,pryor1985invention,,
SCCS1133,Maximum Harem Size,"Simultaneous Conjugal Relations with Concubines and Wives Which the Individual at the Head of the Social Hierarchy (or, Where There Is No Hierarchy, the Most Polygynous Man), Enjoys. (note source: DRW codebook)

Murdock, G. P. (1957). World ethnographic sample. American anthropologist, 59(4), 664-687.",,Politics,Ordinal,,murdock1957world,,
SCCS1134,Despotic Bias in Conflict Resolution,"Degree of Despotism, or the Extent to Which One Individual, at the Head of the Social Hierarchy, Is Able to Exploit His Position of Strength When a Conflict of Interest Arises, Effecting a Biased Result in His Favor. It Does Not Include Such Asymmetry over Slaves Nor over Members of the Household. (note source: DRW codebook)

Betzig, L. L. (1986). Despotism and differential reproduction: A Darwinian view of history. Aldine Publishing Co.",,"Marriage, Kinship, Politics",Ordinal,,betzig1986despotism,,
SCCS1135,Jurisdictional Perquisites,"A Measure of the Extent to Which Individuals in the Jurisdictional Hierarchy Exploit Their Positions to Accrue Rewards in the Form of Fines, Bribes, and Confiscations, in Connection with Dispute Resolution. (note source: DRW codebook)

Betzig, L. L. (1986). Despotism and differential reproduction: A Darwinian view of history. Aldine Publishing Co.",,"Marriage, Kinship, Politics",Ordinal,,betzig1986despotism,,
SCCS1136,Divorce Causes - Infidelity: Adultery,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1137,Divorce Causes - Infidelity: Lack of Virginity,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1138,Divorce Causes - Infidelity: Polygamy,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1139,Divorce Causes - Infidelity: Cruelty or Maltreatment,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1140,Divorce Causes - Infidelity: Disobedience or Disrespect,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1141,Divorce Causes - Infidelity: Repressiveness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1142,Divorce Causes - Infidelity: Jealousy,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1143,Divorce Causes - Infidelity: Another Lover,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1144,Divorce Causes - Infertility: Sterility,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1145,Divorce Causes - Infertility: Sexual Neglect,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1146,Divorce Causes - Infertility: Refusal to Have Sex,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1147,Divorce Causes - Infertility: Death of Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1148,Divorce Causes - Infertility: Old Age,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1149,Divorce Causes - Infertility: Absence of Male Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1150,Divorce Causes - Infertility: Exchange Wife Has Too Few Children,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1151,Divorce Causes - Personality: Mutual Consent,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1152,Divorce Causes - Personality: Displeasingness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1153,Divorce Causes - Personality: Quarrelsomeness or Talkativeness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1154,Divorce Causes - Personality: Bad Temper,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1155,Divorce Causes - Personality: Other Personality Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1156,Divorce Causes - Economic: Laziness,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1157,Divorce Causes - Economic: Inadequate Support,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1158,Divorce Causes - Economic: Inadequate Housing,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1159,Divorce Causes - Economic: Inadequate Food,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1160,Divorce Causes - Economic: Inadequate Clothing,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1161,Divorce Causes - Economic: Inadequate Food Preparation,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1162,Divorce Causes - Economic: Inadequately Serving Spouse,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1163,Divorce Causes - Economic: Other Economic Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1164,Divorce Causes - In-law Conflicts: Conflicts with In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1165,Divorce Causes - In-law Conflicts: Inadequately Serving In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1166,Divorce Causes - In-law Conflicts: Bridewealth or Dowry Disputes,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1167,Divorce Causes - In-law Conflicts: Disrespect for In-laws,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1168,Divorce Causes - In-law Conflicts: Spouse Favors Kin,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1169,Divorce Causes - In-law Conflicts: Other In-law Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1170,Divorce Causes - Ritual: Witchcraft or Sorcery,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1171,Divorce Causes - Ritual: Broken Taboo,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1172,Divorce Causes - Ritual: Bad Dream of Omen,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1173,Divorce Causes - Ritual: Other Ritual Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1174,Divorce Causes - Absence or Desertion:,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1175,Divorce Causes - Health:,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1176,Divorce Causes - Politics: Theft,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1177,Divorce Causes - Politics: Confiction or Incarceration,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1178,Divorce Causes - Politics: Other Political Problems,"Betzig, L. (1989). Causes of conjugal dissolution: A cross-cultural study. Current Anthropology, 30(5), 654-676.",,Marriage,Categorical,,betzig1989causes,,
SCCS1188,Evil Eye Scaled Rating:,"Roberts, J. M. (1976). Belief in the evil eye in world perspective. In Maloney, C. (Ed.). The evil eye. Columbia University Press. p 223-278.",,"Ritual, Religion",Ordinal,,roberts1976belief,,
SCCS1189,Evil Eye Belief,"Roberts, J. M. (1976). Belief in the evil eye in world perspective. In Maloney, C. (Ed.). The evil eye. Columbia University Press. p 223-278.",,"Ritual, Religion",Ordinal,,roberts1976belief,,
SCCS1190,Sororate,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,Codes compiled and recoded by Douglas White from unpublished kinship sheets by G. P. Murdock. 
SCCS1191,Levirate,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1192,Structurally Opposed Kin Groups,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1193,Exogamous Nonlocalized Descent Groups,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1194,Indirect Exchange of Wives,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1195,Bridewealth,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1196,Avoidance: M-wbw or F-hzh Wife's Brother's Wife,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1197,Avoidance: M-wm or F-dh Mother-in-law,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1198,Avoidance: M-wf or M-dh Wife's Father,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1199,Avoidance: M-wb or F-zh Wife's Brother,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1200,Avoidance: M-wbd or F-fzh Wife's Brother's Daughter,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1201,Avoidance: M-wez or F-yzh Wife's Elder Sister,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1202,Avoidance: M-wyz or F-ezh Wife's Younger Sister,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
SCCS1203,Avoidance: M-wzd or F-mzh Wife's Sister's Daughter,"Kin Avoidance defined as reciprocal communicative avoidance: neither one can talk to the other.

White, D. R. (1989). Kinship avoidance. World Cultures 5(4).",,Kinship,Categorical,,white1989avoidance,,
